21.11.20 16:01:01,%RH,58,2
21.11.20 17:01:01,%RH,100
21.11.20 18:01:01,%RH,100
21.11.20 19:01:01,%RH,100
21.11.20 20:01:01,%RH,100
21.11.20 21:01:01,%RH,100
21.11.20 22:01:01,%RH,100
21.11.20 23:01:01,%RH,100
22.11.20 0:01:01,%RH,100
22.11.20 1:01:01,%RH,100
22.11.20 2:01:01,%RH,100
22.11.20 3:01:01,%RH,100
22.11.20 4:01:01,%RH,100
22.11.20 5:01:01,%RH,100
22.11.20 6:01:01,%RH,100
22.11.20 7:01:01,%RH,100
22.11.20 8:01:01,%RH,100
22.11.20 9:01:01,%RH,100
22.11.20 10:01:01,%RH,100
22.11.20 11:01:01,%RH,100
22.11.20 12:01:01,%RH,100
22.11.20 13:01:01,%RH,100
22.11.20 14:01:01,%RH,100
22.11.20 15:01:01,%RH,100
22.11.20 16:01:01,%RH,100
22.11.20 17:01:01,%RH,100
22.11.20 18:01:01,%RH,100
22.11.20 19:01:01,%RH,100
22.11.20 20:01:01,%RH,100
22.11.20 21:01:01,%RH,100
22.11.20 22:01:01,%RH,100
22.11.20 23:01:01,%RH,100
23.11.20 0:01:01,%RH,100
23.11.20 1:01:01,%RH,100
23.11.20 2:01:01,%RH,100
23.11.20 3:01:01,%RH,100
23.11.20 4:01:01,%RH,100
23.11.20 5:01:01,%RH,100
23.11.20 6:01:01,%RH,100
23.11.20 7:01:01,%RH,100
23.11.20 8:01:01,%RH,100
23.11.20 9:01:01,%RH,100
23.11.20 10:01:01,%RH,100
23.11.20 11:01:01,%RH,100
23.11.20 12:01:01,%RH,100
23.11.20 13:01:01,%RH,100
23.11.20 14:01:01,%RH,100
23.11.20 15:01:01,%RH,100
23.11.20 16:01:01,%RH,100
23.11.20 17:01:01,%RH,100
23.11.20 18:01:01,%RH,100
23.11.20 19:01:01,%RH,100
23.11.20 20:01:01,%RH,100
23.11.20 21:01:01,%RH,100
23.11.20 22:01:01,%RH,100
23.11.20 23:01:01,%RH,100
24.11.20 0:01:01,%RH,100
24.11.20 1:01:01,%RH,100
24.11.20 2:01:01,%RH,100
24.11.20 3:01:01,%RH,100
24.11.20 4:01:01,%RH,100
24.11.20 5:01:01,%RH,100
24.11.20 6:01:01,%RH,100
24.11.20 7:01:01,%RH,100
24.11.20 8:01:01,%RH,100
24.11.20 9:01:01,%RH,100
24.11.20 10:01:01,%RH,100
24.11.20 11:01:01,%RH,100
24.11.20 12:01:01,%RH,100
24.11.20 13:01:01,%RH,100
24.11.20 14:01:01,%RH,100
24.11.20 15:01:01,%RH,100
24.11.20 16:01:01,%RH,100
24.11.20 17:01:01,%RH,100
24.11.20 18:01:01,%RH,100
24.11.20 19:01:01,%RH,100
24.11.20 20:01:01,%RH,100
24.11.20 21:01:01,%RH,100
24.11.20 22:01:01,%RH,100
24.11.20 23:01:01,%RH,100
25.11.20 0:01:01,%RH,100
25.11.20 1:01:01,%RH,100
25.11.20 2:01:01,%RH,100
25.11.20 3:01:01,%RH,100
25.11.20 4:01:01,%RH,100
25.11.20 5:01:01,%RH,100
25.11.20 6:01:01,%RH,100
25.11.20 7:01:01,%RH,100
25.11.20 8:01:01,%RH,100
25.11.20 9:01:01,%RH,100
25.11.20 10:01:01,%RH,100
25.11.20 11:01:01,%RH,100
25.11.20 12:01:01,%RH,100
25.11.20 13:01:01,%RH,100
25.11.20 14:01:01,%RH,100
25.11.20 15:01:01,%RH,100
25.11.20 16:01:01,%RH,100
25.11.20 17:01:01,%RH,100
25.11.20 18:01:01,%RH,100
25.11.20 19:01:01,%RH,100
25.11.20 20:01:01,%RH,100
25.11.20 21:01:01,%RH,100
25.11.20 22:01:01,%RH,100
25.11.20 23:01:01,%RH,100
26.11.20 0:01:01,%RH,100
26.11.20 1:01:01,%RH,100
26.11.20 2:01:01,%RH,100
26.11.20 3:01:01,%RH,100
26.11.20 4:01:01,%RH,100
26.11.20 5:01:01,%RH,100
26.11.20 6:01:01,%RH,100
26.11.20 7:01:01,%RH,100
26.11.20 8:01:01,%RH,100
26.11.20 9:01:01,%RH,100
26.11.20 10:01:01,%RH,100
26.11.20 11:01:01,%RH,100
26.11.20 12:01:01,%RH,100
26.11.20 13:01:01,%RH,100
26.11.20 14:01:01,%RH,100
26.11.20 15:01:01,%RH,100
26.11.20 16:01:01,%RH,100
26.11.20 17:01:01,%RH,100
26.11.20 18:01:01,%RH,100
26.11.20 19:01:01,%RH,100
26.11.20 20:01:01,%RH,100
26.11.20 21:01:01,%RH,100
26.11.20 22:01:01,%RH,100
26.11.20 23:01:01,%RH,100
27.11.20 0:01:01,%RH,100
27.11.20 1:01:01,%RH,100
27.11.20 2:01:01,%RH,100
27.11.20 3:01:01,%RH,100
27.11.20 4:01:01,%RH,100
27.11.20 5:01:01,%RH,100
27.11.20 6:01:01,%RH,100
27.11.20 7:01:01,%RH,100
27.11.20 8:01:01,%RH,100
27.11.20 9:01:01,%RH,100
27.11.20 10:01:01,%RH,100
27.11.20 11:01:01,%RH,100
27.11.20 12:01:01,%RH,100
27.11.20 13:01:01,%RH,100
27.11.20 14:01:01,%RH,100
27.11.20 15:01:01,%RH,100
27.11.20 16:01:01,%RH,100
27.11.20 17:01:01,%RH,100
27.11.20 18:01:01,%RH,100
27.11.20 19:01:01,%RH,100
27.11.20 20:01:01,%RH,100
27.11.20 21:01:01,%RH,100
27.11.20 22:01:01,%RH,100
27.11.20 23:01:01,%RH,100
28.11.20 0:01:01,%RH,100
28.11.20 1:01:01,%RH,100
28.11.20 2:01:01,%RH,100
28.11.20 3:01:01,%RH,100
28.11.20 4:01:01,%RH,100
28.11.20 5:01:01,%RH,100
28.11.20 6:01:01,%RH,100
28.11.20 7:01:01,%RH,100
28.11.20 8:01:01,%RH,100
28.11.20 9:01:01,%RH,100
28.11.20 10:01:01,%RH,100
28.11.20 11:01:01,%RH,100
28.11.20 12:01:01,%RH,100
28.11.20 13:01:01,%RH,100
28.11.20 14:01:01,%RH,100
28.11.20 15:01:01,%RH,100
28.11.20 16:01:01,%RH,100
28.11.20 17:01:01,%RH,100
28.11.20 18:01:01,%RH,100
28.11.20 19:01:01,%RH,100
28.11.20 20:01:01,%RH,100
28.11.20 21:01:01,%RH,100
28.11.20 22:01:01,%RH,100
28.11.20 23:01:01,%RH,100
29.11.20 0:01:01,%RH,100
29.11.20 1:01:01,%RH,100
29.11.20 2:01:01,%RH,100
29.11.20 3:01:01,%RH,100
29.11.20 4:01:01,%RH,100
29.11.20 5:01:01,%RH,100
29.11.20 6:01:01,%RH,100
29.11.20 7:01:01,%RH,100
29.11.20 8:01:01,%RH,100
29.11.20 9:01:01,%RH,100
29.11.20 10:01:01,%RH,100
29.11.20 11:01:01,%RH,100
29.11.20 12:01:01,%RH,100
29.11.20 13:01:01,%RH,100
29.11.20 14:01:01,%RH,100
29.11.20 15:01:01,%RH,100
29.11.20 16:01:01,%RH,100
29.11.20 17:01:01,%RH,100
29.11.20 18:01:01,%RH,100
29.11.20 19:01:01,%RH,100
29.11.20 20:01:01,%RH,100
29.11.20 21:01:01,%RH,100
29.11.20 22:01:01,%RH,100
29.11.20 23:01:01,%RH,100
30.11.20 0:01:01,%RH,100
30.11.20 1:01:01,%RH,100
30.11.20 2:01:01,%RH,100
30.11.20 3:01:01,%RH,100
30.11.20 4:01:01,%RH,100
30.11.20 5:01:01,%RH,100
30.11.20 6:01:01,%RH,100
30.11.20 7:01:01,%RH,100
30.11.20 8:01:01,%RH,100
30.11.20 9:01:01,%RH,100
30.11.20 10:01:01,%RH,100
30.11.20 11:01:01,%RH,100
30.11.20 12:01:01,%RH,100
30.11.20 13:01:01,%RH,100
30.11.20 14:01:01,%RH,100
30.11.20 15:01:01,%RH,100
30.11.20 16:01:01,%RH,100
30.11.20 17:01:01,%RH,100
30.11.20 18:01:01,%RH,100
30.11.20 19:01:01,%RH,100
30.11.20 20:01:01,%RH,100
30.11.20 21:01:01,%RH,100
30.11.20 22:01:01,%RH,100
30.11.20 23:01:01,%RH,100
1.12.20 0:01:01,%RH,100
1.12.20 1:01:01,%RH,100
1.12.20 2:01:01,%RH,100
1.12.20 3:01:01,%RH,100
1.12.20 4:01:01,%RH,100
1.12.20 5:01:01,%RH,100
1.12.20 6:01:01,%RH,100
1.12.20 7:01:01,%RH,100
1.12.20 8:01:01,%RH,100
1.12.20 9:01:01,%RH,100
1.12.20 10:01:01,%RH,100
1.12.20 11:01:01,%RH,100
1.12.20 12:01:01,%RH,100
1.12.20 13:01:01,%RH,100
1.12.20 14:01:01,%RH,100
1.12.20 15:01:01,%RH,100
1.12.20 16:01:01,%RH,100
1.12.20 17:01:01,%RH,100
1.12.20 18:01:01,%RH,100
1.12.20 19:01:01,%RH,100
1.12.20 20:01:01,%RH,100
1.12.20 21:01:01,%RH,100
1.12.20 22:01:01,%RH,100
1.12.20 23:01:01,%RH,100
2.12.20 0:01:01,%RH,100
2.12.20 1:01:01,%RH,100
2.12.20 2:01:01,%RH,100
2.12.20 3:01:01,%RH,100
2.12.20 4:01:01,%RH,100
2.12.20 5:01:01,%RH,100
2.12.20 6:01:01,%RH,100
2.12.20 7:01:01,%RH,100
2.12.20 8:01:01,%RH,100
2.12.20 9:01:01,%RH,100
2.12.20 10:01:01,%RH,100
2.12.20 11:01:01,%RH,100
2.12.20 12:01:01,%RH,100
2.12.20 13:01:01,%RH,100
2.12.20 14:01:01,%RH,100
2.12.20 15:01:01,%RH,100
2.12.20 16:01:01,%RH,100
2.12.20 17:01:01,%RH,100
2.12.20 18:01:01,%RH,100
2.12.20 19:01:01,%RH,100
2.12.20 20:01:01,%RH,100
2.12.20 21:01:01,%RH,100
2.12.20 22:01:01,%RH,100
2.12.20 23:01:01,%RH,100
3.12.20 0:01:01,%RH,100
3.12.20 1:01:01,%RH,100
3.12.20 2:01:01,%RH,100
3.12.20 3:01:01,%RH,100
3.12.20 4:01:01,%RH,100
3.12.20 5:01:01,%RH,100
3.12.20 6:01:01,%RH,100
3.12.20 7:01:01,%RH,100
3.12.20 8:01:01,%RH,100
3.12.20 9:01:01,%RH,100
3.12.20 10:01:01,%RH,100
3.12.20 11:01:01,%RH,100
3.12.20 12:01:01,%RH,100
3.12.20 13:01:01,%RH,100
3.12.20 14:01:01,%RH,100
3.12.20 15:01:01,%RH,100
3.12.20 16:01:01,%RH,100
3.12.20 17:01:01,%RH,100
3.12.20 18:01:01,%RH,100
3.12.20 19:01:01,%RH,100
3.12.20 20:01:01,%RH,100
3.12.20 21:01:01,%RH,100
3.12.20 22:01:01,%RH,100
3.12.20 23:01:01,%RH,100
4.12.20 0:01:01,%RH,100
4.12.20 1:01:01,%RH,100
4.12.20 2:01:01,%RH,100
4.12.20 3:01:01,%RH,100
4.12.20 4:01:01,%RH,100
4.12.20 5:01:01,%RH,100
4.12.20 6:01:01,%RH,100
4.12.20 7:01:01,%RH,100
4.12.20 8:01:01,%RH,100
4.12.20 9:01:01,%RH,100
4.12.20 10:01:01,%RH,100
4.12.20 11:01:01,%RH,100
4.12.20 12:01:01,%RH,100
4.12.20 13:01:01,%RH,100
4.12.20 14:01:01,%RH,100
4.12.20 15:01:01,%RH,100
4.12.20 16:01:01,%RH,100
4.12.20 17:01:01,%RH,100
4.12.20 18:01:01,%RH,100
4.12.20 19:01:01,%RH,100
4.12.20 20:01:01,%RH,100
4.12.20 21:01:01,%RH,100
4.12.20 22:01:01,%RH,100
4.12.20 23:01:01,%RH,100
5.12.20 0:01:01,%RH,100
5.12.20 1:01:01,%RH,100
5.12.20 2:01:01,%RH,100
5.12.20 3:01:01,%RH,100
5.12.20 4:01:01,%RH,100
5.12.20 5:01:01,%RH,100
5.12.20 6:01:01,%RH,100
5.12.20 7:01:01,%RH,100
5.12.20 8:01:01,%RH,100
5.12.20 9:01:01,%RH,100
5.12.20 10:01:01,%RH,100
5.12.20 11:01:01,%RH,100
5.12.20 12:01:01,%RH,100
5.12.20 13:01:01,%RH,100
5.12.20 14:01:01,%RH,100
5.12.20 15:01:01,%RH,100
5.12.20 16:01:01,%RH,100
5.12.20 17:01:01,%RH,100
5.12.20 18:01:01,%RH,100
5.12.20 19:01:01,%RH,100
5.12.20 20:01:01,%RH,100
5.12.20 21:01:01,%RH,100
5.12.20 22:01:01,%RH,100
5.12.20 23:01:01,%RH,100
6.12.20 0:01:01,%RH,100
6.12.20 1:01:01,%RH,100
6.12.20 2:01:01,%RH,100
6.12.20 3:01:01,%RH,100
6.12.20 4:01:01,%RH,100
6.12.20 5:01:01,%RH,100
6.12.20 6:01:01,%RH,100
6.12.20 7:01:01,%RH,100
6.12.20 8:01:01,%RH,100
6.12.20 9:01:01,%RH,100
6.12.20 10:01:01,%RH,100
6.12.20 11:01:01,%RH,100
6.12.20 12:01:01,%RH,100
6.12.20 13:01:01,%RH,100
6.12.20 14:01:01,%RH,100
6.12.20 15:01:01,%RH,100
6.12.20 16:01:01,%RH,100
6.12.20 17:01:01,%RH,100
6.12.20 18:01:01,%RH,100
6.12.20 19:01:01,%RH,100
6.12.20 20:01:01,%RH,100
6.12.20 21:01:01,%RH,100
6.12.20 22:01:01,%RH,100
6.12.20 23:01:01,%RH,100
7.12.20 0:01:01,%RH,100
7.12.20 1:01:01,%RH,100
7.12.20 2:01:01,%RH,100
7.12.20 3:01:01,%RH,100
7.12.20 4:01:01,%RH,100
7.12.20 5:01:01,%RH,100
7.12.20 6:01:01,%RH,100
7.12.20 7:01:01,%RH,100
7.12.20 8:01:01,%RH,100
7.12.20 9:01:01,%RH,100
7.12.20 10:01:01,%RH,100
7.12.20 11:01:01,%RH,100
7.12.20 12:01:01,%RH,100
7.12.20 13:01:01,%RH,100
7.12.20 14:01:01,%RH,100
7.12.20 15:01:01,%RH,100
7.12.20 16:01:01,%RH,100
7.12.20 17:01:01,%RH,100
7.12.20 18:01:01,%RH,100
7.12.20 19:01:01,%RH,100
7.12.20 20:01:01,%RH,100
7.12.20 21:01:01,%RH,100
7.12.20 22:01:01,%RH,100
7.12.20 23:01:01,%RH,100
8.12.20 0:01:01,%RH,100
8.12.20 1:01:01,%RH,100
8.12.20 2:01:01,%RH,100
8.12.20 3:01:01,%RH,100
8.12.20 4:01:01,%RH,100
8.12.20 5:01:01,%RH,100
8.12.20 6:01:01,%RH,100
8.12.20 7:01:01,%RH,100
8.12.20 8:01:01,%RH,100
8.12.20 9:01:01,%RH,100
8.12.20 10:01:01,%RH,100
8.12.20 11:01:01,%RH,100
8.12.20 12:01:01,%RH,100
8.12.20 13:01:01,%RH,100
8.12.20 14:01:01,%RH,100
8.12.20 15:01:01,%RH,100
8.12.20 16:01:01,%RH,100
8.12.20 17:01:01,%RH,100
8.12.20 18:01:01,%RH,100
8.12.20 19:01:01,%RH,100
8.12.20 20:01:01,%RH,100
